,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack,level,bytes_per_second,bytes_per_connection,connection_speed_rate,outbound_ratio,probe_probability,total_error_rate,service_failure_ratio,login_attempt_score,host_connection_diversity,security_risk_score,risk_level,if_prediction,if_anomaly_score,hybrid_risk_score,hybrid_risk_level
1379,0,tcp,other,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0.08,0.0,0.0,0.0,0.08,0.58,0.0,96,1,0.01,0.14,0.25,0.0,0.02,0.0,0.0,0.0,normal,20,5899999.999999999,59,10.0,1.0,1.0,0.08,0,0,96.0,0.40800000000000003,High/Critical,1,0.13390957501455825,0.3120683512550954,Medium
1380,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,150,150,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,150.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1381,0,tcp,ftp_data,SF,12286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,52,34,0.65,0.1,0.65,0.0,0.0,0.0,0.0,0.0,normal,21,1228600000.0,12286,10.0,1.0,1.0,0.0,0,0,52.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
1382,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,216,216,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,216.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1383,39176,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.51,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.5525832142127832e-05,1,2.5525832142127832e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
1384,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,124,51,0.07,0.02,0.07,0.04,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,124.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
1385,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.33,1.0,0.0,0.67,23,23,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,back,9,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,90.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1386,0,tcp,ftp_data,SF,15876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,166,54,0.33,0.02,0.33,0.0,0.0,0.0,0.0,0.0,normal,20,1587599999.9999998,15876,10.0,1.0,1.0,0.0,0,0,166.0,0.4,High/Critical,1,0.18326715393165646,0.32414350387607976,Medium
1387,0,tcp,ftp_data,SF,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,57,0.43,0.04,0.43,0.04,0.0,0.0,0.0,0.0,normal,20,50175999999.99999,501760,10.0,1.0,1.0,0.0,0,0,47.0,0.4,High/Critical,-1,0.5021466173996976,0.43575131608989415,High/Critical
1388,0,tcp,ftp_data,SF,10073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,43,98,0.77,0.07,0.77,0.02,0.0,0.0,0.0,0.0,normal,21,1007299999.9999999,10073,10.0,1.0,1.0,0.0,0,0,57.0,0.4,High/Critical,1,0.12336571787067474,0.30317800125473615,Medium
1389,3,tcp,IRC,RSTR,77,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,41,12,0.29,0.05,0.02,0.0,0.0,0.0,0.17,0.58,normal,17,31.666666666666668,95,0.3333333333333333,0.8105263157894737,1.0,1.0,0,0,41.0,0.5,High/Critical,-1,0.3695982413138599,0.45435938445985097,High/Critical
1390,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,114,0.45,0.02,0.45,0.0,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
1391,37963,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.634143771567052e-05,1,2.634143771567052e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
1392,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237,237,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,237.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1393,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,135,86,0.18,0.02,0.18,0.02,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,135.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
1394,16574,tcp,telnet,SF,1086,177690,0,0,0,0,0,1,716,1,2,789,0,0,3,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,174,19,0.11,0.03,0.01,0.0,0.02,0.11,0.07,0.0,normal,18,10.786533124170388,178776,6.033546518643659e-05,0.006074640891394818,0.0,0.0,0,20,174.0,0.4,High/Critical,-1,0.9895748799833655,0.606351207994178,High/Critical
1395,0,tcp,ftp_data,SF,175337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,250,104,0.42,0.02,0.42,0.0,0.0,0.0,0.0,0.0,normal,19,17533700000.0,175337,10.0,1.0,1.0,0.0,0,0,250.0,0.4,High/Critical,-1,0.4147571662338486,0.405165008181847,High/Critical
1396,0,tcp,ftp_data,SF,175337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,229,105,0.41,0.03,0.41,0.02,0.0,0.0,0.0,0.0,normal,19,17533700000.0,175337,10.0,1.0,1.0,0.0,0,0,229.0,0.4,High/Critical,-1,0.4147571662338486,0.405165008181847,High/Critical
1397,2,tcp,ftp_data,SF,2194619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,6,0.12,0.08,0.12,0.0,0.0,0.0,0.0,0.0,normal,19,1097309.5,2194619,0.5,1.0,1.0,0.0,0,0,50.0,0.4,High/Critical,-1,0.6378870434810837,0.4832604652183793,High/Critical
1398,0,tcp,other,SF,965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0.08,0.0,0.0,0.0,0.08,0.42,0.0,121,1,0.01,0.17,0.28,0.0,0.03,0.0,0.0,0.0,normal,20,96499999.99999999,965,10.0,1.0,1.0,0.08,0,0,121.0,0.40800000000000003,High/Critical,1,0.14082113880176086,0.31448739858061636,Medium
1399,0,tcp,http,RSTR,43232,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0.0,0.0,0.33,0.43,1.0,0.0,0.29,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,back,10,5053200000.0,50532,10.0,0.8555370854112245,1.0,0.33,0,0,284.0,0.43300000000000005,High/Critical,-1,0.513223710833707,0.46107829879179746,High/Critical
1400,0,tcp,ftp_data,SF,14189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45,41,0.2,0.07,0.2,0.05,0.0,0.0,0.0,0.0,normal,21,1418900000.0,14189,10.0,1.0,1.0,0.0,0,0,45.0,0.4,High/Critical,1,0.1631661217835368,0.31710814262423787,Medium
1401,0,tcp,ftp_data,SF,12165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,214,93,0.43,0.01,0.43,0.0,0.0,0.0,0.0,0.0,normal,21,1216500000.0,12165,10.0,1.0,1.0,0.0,0,0,214.0,0.4,High/Critical,1,0.15266737331719077,0.3134335806610168,Medium
1402,26211,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.815192094921979e-05,1,3.815192094921979e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7426740529218026,0.3249359185226309,Medium
1403,0,tcp,ftp_data,SF,61298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,14,0.05,0.06,0.05,0.0,0.82,0.0,0.01,0.0,normal,18,6129799999.999999,61298,10.0,1.0,1.0,0.0,1,0,255.0,0.4,High/Critical,-1,0.33238484689732894,0.37633469641406514,Medium
1404,0,tcp,other,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0.08,0.0,0.0,0.0,0.08,0.5,0.0,255,1,0.0,0.07,0.37,0.0,0.02,0.0,0.0,0.0,normal,15,5899999.999999999,59,10.0,1.0,1.0,0.08,0,0,255.0,0.40800000000000003,High/Critical,1,0.13390957501455825,0.3120683512550954,Medium
1405,41581,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,236,2,0.01,0.25,0.49,0.0,0.0,0.0,0.49,1.0,portsweep,16,2.404944566027753e-05,1,2.404944566027753e-05,1.0,0.0,1.0,0,0,236.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
1406,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.5,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.03,0.03,back,15,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,305.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1407,11447,tcp,telnet,SF,3131,45415,0,0,0,1,0,1,0,1,0,0,15,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100,10,0.09,0.72,0.01,0.2,0.01,0.1,0.69,0.2,normal,20,4.24093648991002,48546,8.73591333973967e-05,0.06449553001277139,0.0,0.0,0,10,100.0,0.2,Medium,-1,0.8510228785006092,0.4278580074752132,High/Critical
1408,6,tcp,X11,SF,299160,16764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,17,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,normal,20,52654.0,315924,0.16666666666666666,0.9469366050062673,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.6066509587540532,0.4723278355639186,High/Critical
1409,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.2,1.0,0.0,0.4,115,115,1.0,0.0,0.01,0.0,0.0,0.0,0.04,0.04,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,155.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1410,0,tcp,smtp,S1,1153,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1.0,0.5,0.0,0.0,1.0,0.0,1.0,53,175,0.75,0.08,0.02,0.02,0.02,0.01,0.0,0.0,normal,18,143800000.0,1438,10.0,0.8018080667593881,1.0,1.0,0,0,153.0,0.5,High/Critical,-1,0.3159909572812252,0.43559683504842883,High/Critical
1411,0,tcp,ftp_data,SF,8766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,210,70,0.22,0.03,0.22,0.03,0.0,0.0,0.0,0.0,normal,21,876599999.9999999,8766,10.0,1.0,1.0,0.0,0,0,210.0,0.4,High/Critical,1,0.11825591207584842,0.30138956922654697,Medium
1412,21354,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.68,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,4.682963379226374e-05,1,4.682963379226374e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7306546739719461,0.3207291358901811,Medium
1413,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,136,136,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,136.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1414,13368,tcp,telnet,SF,2987,58843,0,0,0,1,0,1,2,1,0,2,15,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,127,11,0.08,0.57,0.01,0.18,0.01,0.09,0.54,0.18,normal,20,4.625224416517056,61830,7.480550568521843e-05,0.04830988193433608,0.0,0.0,0,10,127.0,0.2,Medium,-1,0.8666887928248908,0.43334107748871176,High/Critical
1415,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,134,134,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,back,9,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,134.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1416,6181,tcp,IRC,RSTO,955,3914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,107,11,0.1,0.02,0.01,0.0,0.0,0.0,0.1,1.0,normal,18,0.7877366121986733,4869,0.00016178611875101117,0.19613883754364345,0.0,1.0,0,0,107.0,0.1,Low,-1,0.7000669071009233,0.31002341748532314,Medium
1417,0,tcp,telnet,S1,303,31907,0,0,0,0,0,1,202,1,2,222,0,0,1,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,92,7,0.07,0.78,0.01,0.29,0.01,0.14,0.75,0.29,normal,14,3220999999.9999995,32210,10.0,0.00940701645451723,0.0,1.0,0,20,92.0,0.5,High/Critical,-1,0.7561557767642294,0.5896545218674802,High/Critical
1418,31971,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.82,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.127834600106346e-05,1,3.127834600106346e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.763027683211005,0.33205968912385175,Medium
1419,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,79,1.0,0.0,0.01,0.0,0.0,0.0,0.04,0.04,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,79.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1420,30097,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.63,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.322590291391168e-05,1,3.322590291391168e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7553609991465189,0.3293763497012816,Medium
1421,18218,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,16,5.4890767372927874e-05,1,5.4890767372927874e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7138546720867305,0.3148491352303556,Medium
1422,0,tcp,ftp_data,SF,16115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,70,1.0,0.0,1.0,0.03,0.0,0.0,0.0,0.0,normal,16,1611499999.9999998,16115,10.0,1.0,1.0,0.0,0,0,2.0,0.4,High/Critical,1,0.18326715393165646,0.32414350387607976,Medium
1423,0,tcp,smtp,SF,13155,1427,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,215,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,normal,20,1458199999.9999998,14582,10.0,0.902139624194212,1.0,0.0,0,0,54.0,0.4,High/Critical,1,0.17992909861683715,0.322975184515893,Medium
1424,30935,tcp,printer,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.76,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,3.2325844512687896e-05,1,3.2325844512687896e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7611071200617403,0.3313874920216091,Medium
1425,36323,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.5,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.7530765630592185e-05,1,2.7530765630592185e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
1426,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,186,186,1.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,back,10,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,186.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1428,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66,66,1.0,0.0,0.02,0.0,0.0,0.0,0.18,0.18,back,12,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,66.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
1429,6191,tcp,IRC,RSTR,1010,6365,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,1.0,1.0,0.0,0.0,35,15,0.43,0.06,0.09,0.0,0.11,0.27,0.26,0.6,normal,20,1.191245356162171,7375,0.00016152479405588758,0.1369491525423729,0.0,1.0,0,0,35.0,0.1,Low,-1,0.725703413523959,0.31899619473338564,Medium
1430,1,tcp,ftp_data,SF,501760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,55,0.86,0.29,0.86,0.05,0.0,0.0,0.0,0.0,normal,19,501760.0,501760,1.0,1.0,1.0,0.0,0,0,7.0,0.4,High/Critical,-1,0.5046653012173017,0.43663285542605557,High/Critical
1431,0,tcp,smtp,SF,204798,403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,28,0.65,0.12,0.02,0.0,0.05,0.0,0.07,0.0,normal,20,20520100000.0,205201,10.0,0.9980360719489672,1.0,0.0,0,0,43.0,0.4,High/Critical,-1,0.435720735153835,0.41250225730384227,High/Critical
1432,0,tcp,other,SF,7196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0.12,0.0,0.0,0.0,0.12,0.38,0.0,247,1,0.0,0.02,0.42,0.0,0.0,0.0,0.0,0.0,normal,17,719600000.0,7196,10.0,1.0,1.0,0.12,0,0,247.0,0.41200000000000003,High/Critical,-1,0.26409983671539944,0.3602349428503898,Medium
1433,0,tcp,ftp_data,SF,10073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,101,0.4,0.02,0.4,0.0,0.0,0.0,0.02,0.0,normal,18,1007299999.9999999,10073,10.0,1.0,1.0,0.0,0,0,267.0,0.4,High/Critical,1,0.12336571787067474,0.30317800125473615,Medium
1434,0,tcp,ftp_data,SF,88382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,125,96,0.59,0.02,0.59,0.02,0.0,0.0,0.0,0.0,normal,21,8838200000.0,88382,10.0,1.0,1.0,0.0,0,0,125.0,0.4,High/Critical,-1,0.356612448127254,0.3848143568445389,Medium
1435,0,tcp,ftp_data,SF,16115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,175,58,0.28,0.04,0.28,0.03,0.0,0.0,0.01,0.0,normal,21,1611499999.9999998,16115,10.0,1.0,1.0,0.0,0,0,175.0,0.4,High/Critical,1,0.18326715393165646,0.32414350387607976,Medium
1436,0,tcp,ftp_data,SF,10389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,83,46,0.39,0.05,0.39,0.04,0.0,0.0,0.0,0.0,normal,21,1038899999.9999999,10389,10.0,1.0,1.0,0.0,0,0,83.0,0.4,High/Critical,1,0.12336571787067474,0.30317800125473615,Medium
1437,0,tcp,ftp_data,SF,26408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,41,0.95,0.11,0.95,0.07,0.0,0.0,0.0,0.0,normal,21,2640800000.0,26408,10.0,1.0,1.0,0.0,0,0,19.0,0.4,High/Critical,-1,0.2247713769665214,0.3386699819382825,Medium
1438,23112,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.73,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,4.326756663205262e-05,1,4.326756663205262e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7379462521098729,0.3232811882384555,Medium
1439,0,udp,other,SF,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0.14,0.0,0.0,0.0,0.14,0.57,0.0,255,3,0.01,0.53,0.94,0.0,0.0,0.0,0.0,0.0,normal,16,14699999.999999998,147,10.0,1.0,1.0,0.14,0,0,255.0,0.41400000000000003,High/Critical,1,0.16401806725945312,0.3265063235408086,Medium
1440,40849,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.35,0.69,0.0,0.0,0.0,0.69,1.0,portsweep,15,2.4480403437048643e-05,1,2.4480403437048643e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.7755481423719447,0.3364418498301806,Medium
1441,4,tcp,shell,SF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2,0.02,0.0,0.9,0.0,0.01,0.99,0.0,255,2,0.01,0.54,0.01,0.0,0.01,0.0,0.48,0.0,satan,15,1.5,6,0.25,1.0,1.0,0.92,0,0,255.0,0.49200000000000005,High/Critical,-1,0.4260464935458005,0.4689162727410302,High/Critical
1442,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.03,0.03,back,18,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.5,0,0,255.0,0.45,High/Critical,-1,0.6447077979542051,0.5181477292839718,High/Critical
1443,0,tcp,other,SF,6601,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0.07,0.0,0.0,0.0,0.07,0.13,0.0,233,1,0.0,0.03,0.36,0.0,0.02,0.0,0.0,0.0,normal,16,660100000.0,6601,10.0,1.0,1.0,0.07,0,0,233.0,0.40700000000000003,High/Critical,-1,0.2189301622012227,0.34117555677042793,Medium
1444,0,tcp,ftp_data,SF,175337,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,86,0.34,0.03,0.34,0.0,0.0,0.0,0.0,0.0,normal,19,17533700000.0,175337,10.0,1.0,1.0,0.0,0,0,255.0,0.4,High/Critical,-1,0.4147571662338486,0.405165008181847,High/Critical
1445,38612,tcp,private,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.51,1.0,0.0,0.0,0.0,1.0,1.0,portsweep,15,2.589868434683518e-05,1,2.589868434683518e-05,1.0,0.0,1.0,0,0,255.0,0.1,Low,-1,0.776517872994046,0.33678125554791605,Medium
1446,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,76,76,1.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,back,11,6285399999.999999,62854,10.0,0.8677252044420403,1.0,0.0,0,0,76.0,0.4,High/Critical,-1,0.4210635620329767,0.4073722467115418,High/Critical
